"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00283704","HARRISON, NJ US","2020-09-30",,,"2.36","0.0","0.0",,"74","60","60",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-01",,,"0.00","0.0","0.0",,"71","56","57",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-02",,,"0.06","0.0","0.0",,"73","56","56",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-03",,,"0.01","0.0","0.0",,"67","47","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-04",,,"0.00","0.0","0.0",,"68","47","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-05",,,"0.00","0.0","0.0",,"67","48","51",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-06",,,"0.00","0.0","0.0",,"80","51","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-07",,,"0.00","0.0","0.0",,"72","51","59",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-08",,,"0.00","0.0","0.0",,"77","53","53",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-09",,,"0.00","0.0","0.0",,"65","47","47",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-10",,,"0.00","0.0","0.0",,"73","47","59",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-11",,,"0.00","0.0","0.0",,"72","59","63",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-12",,,"0.37","0.0","0.0",,"68","48","48",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-13",,,"0.83","0.0","0.0",,"60","48","54",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-14",,,"0.62","0.0","0.0",,"60","46","46",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-15",,,"0.00","0.0","0.0",,"71","46","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-16",,,"0.00","0.0","0.0",,"78","52","61",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-17",,,"1.20","0.0","0.0",,"63","43","43",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-18",,,"0.00","0.0","0.0",,"61","39","39",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-19",,,"0.00","0.0","0.0",,"65","39","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-20",,,"0.00","0.0","0.0",,"62","48","59",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-21",,,"0.00","0.0","0.0",,"73","59","60",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-22",,,"0.00","0.0","0.0",,"69","60","63",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-23",,,"0.00","0.0","0.0",,"69","61","63",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-24",,,"0.00","0.0","0.0",,"67","62","62",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-25",,,"0.00","0.0","0.0",,"71","43","43",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-26",,,"0.06","0.0","0.0",,"52","43","51",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-27",,,"0.02","0.0","0.0",,"55","51","54",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-28",,,"0.07","0.0","0.0",,"61","49","50",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-29",,,"0.05","0.0","0.0",,"57","50","51",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-30",,,"2.33","0.0","0.0",,"55","37","37",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-10-31",,,"0.17","0.0","0.0",,"46","30","31",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2020-11-01",,,"0.00","0.0","0.0",,"49","31","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-02",,,"0.33","0.0","0.0",,"54","39","41",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-03",,,"0.00","0.0","0.0",,"45","37","41",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-04",,,"0.00","0.0","0.0",,"51","37","39",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-05",,,"0.00","0.0","0.0",,"65","39","47",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-06",,,"0.00","0.0","0.0",,"70","47","50",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-07",,,"0.00","0.0","0.0",,"73","47","50",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-08",,,"0.00","0.0","0.0",,"76","47","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-09",,,"0.00","0.0","0.0",,"77","44","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-10",,,"0.00","0.0","0.0",,"79","48","53",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-11",,,"0.00","0.0","0.0",,"75","53","64",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-12",,,"1.21","0.0","0.0",,"71","59","59",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-13",,,"0.13","0.0","0.0",,"59","45","46",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-14",,,"0.18","0.0","0.0",,"49","41","43",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-15",,,"0.00","0.0","0.0",,"52","35","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-16",,,"0.09","0.0","0.0",,"64","36","46",,,,,,,,,,"    1"
"USC00283704","HARRISON, NJ US","2020-11-17",,,"0.00","0.0","0.0",,"54","38","44",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-18",,,"0.00","0.0","0.0",,"50","31","32",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-19",,,"0.00","0.0","0.0",,"35","28","29",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-20",,,"0.00","0.0","0.0",,"48","29","41",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-21",,,"0.00","0.0","0.0",,"63","41","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-22",,,"0.00","0.0","0.0",,"66","42","42",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-23",,,"0.34","0.0","0.0",,"58","42","55",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-24",,,"0.00","0.0","0.0",,"55","39","43",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-25",,,"0.00","0.0","0.0",,"49","42","43",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-26",,,"0.69","0.0","0.0",,"56","43","56",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-27",,,"0.05","0.0","0.0",,"64","46","50",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-28",,,"0.00","0.0","0.0",,"62","46","47",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-29",,,"0.00","0.0","0.0",,"56","36","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-11-30",,,"0.00","0.0","0.0",,"56","35","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-01",,,"1.47","0.0","0.0",,"63","48","51",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-02",,,"0.00","0.0","0.0",,"58","34","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-03",,,"0.00","0.0","0.0",,"42","32","32",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-04",,,"0.00","0.0","0.0",,"50","32","43",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-05",,,"0.89","0.0","0.0",,"51","43","43",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-06",,,"0.37","0.0","0.0",,"46","35","35",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-07",,,"0.00","0.0","0.0",,"40","28","31",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-08",,,"0.00","0.0","0.0",,"40","29","29",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-09",,,"0.00","0.0","0.0",,"36","29","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-10",,,"0.03","0.3","0.0",,"37","31","37",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-11",,,"0.00","0.0","0.0",,"47","31","33",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-12",,,"0.00","0.0","0.0",,"56","33","42",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-13",,,"0.00","0.0","0.0",,"50","42","48",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-14",,,"0.00","0.0","0.0",,"61","40","40",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-15",,,"0.35","0.0","0.0",,"45","31","32",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2020-12-16",,,"0.00","0.0","0.0",,"39","24","24",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-17",,,"1.05","9.7","9.0",,"29","22","24",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2020-12-18",,,"0.01","0.5","8.0",,"30","23","24",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-19",,,"0.00","0.0","6.0",,"33","18","19",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-20",,,"0.00","0.0","6.0",,"32","19","29",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-21",,,"0.00","0.0","5.0",,"36","29","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-22",,,"0.00","0.0","4.0",,"47","36","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-23",,,"0.00","0.0","1.0",,"46","33","34",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-24",,,"0.00","0.0","0.0",,"51","34","51",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-25",,,"1.21","0.0","0.0",,"61","51","53",,"    1",,,,,,,,"    1"
"USC00283704","HARRISON, NJ US","2020-12-26",,,"0.15","0.0","0.0",,"53","23","23",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-27",,,"0.00","0.0","0.0",,"31","22","23",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-28",,,"0.00","0.0","0.0",,"39","23","39",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-29",,,"0.00","0.0","0.0",,"50","36","37",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-30",,,"0.00","0.0","0.0",,"41","27","28",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2020-12-31",,,"0.25","0.0","0.0",,"45","28","45",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-01",,,"0.21","0.0","0.0",,"45","28","28",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-02",,,"0.85","0.0","0.0",,"38","28","36",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2021-01-03",,,"0.00","0.0","0.0",,"52","32","33",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-04",,,"0.29","0.5","0.0",,"35","33","35",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2021-01-05",,,"0.00","0.0","0.0",,"43","35","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-06",,,"0.00","0.0","0.0",,"42","32","35",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-07",,,"0.00","0.0","0.0",,"41","30","30",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-08",,,"0.00","0.0","0.0",,"41","26","26",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-09",,,"0.00","0.0","0.0",,"38","22","24",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-10",,,"0.00","0.0","0.0",,"36","24","27",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-11",,,"0.00","0.0","0.0",,"43","25","25",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-12",,,"0.00","0.0","0.0",,"38","24","25",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-13",,,"0.00","0.0","0.0",,"45","25","26",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-14",,,"0.00","0.0","0.0",,"44","26","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-15",,,"0.00","0.0","0.0",,"50","33","33",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-16",,,"1.54","0.0","0.0",,"44","33","40",,"    1",,"    1",,,,,,
"USC00283704","HARRISON, NJ US","2021-01-17",,,"0.01","0.0","0.0",,"47","35","35",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-18",,,"0.00","0.0","0.0",,"43","35","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-19",,,"0.00","0.0","0.0",,"45","33","34",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-20",,,"0.00","0.0","0.0",,"41","33","35",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-21",,,"0.03","0.3","0.0",,"39","22","24",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-22",,,"0.00","0.0","0.0",,"42","24","36",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-23",,,"0.00","0.0","0.0",,"44","27","27",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-24",,,"0.00","0.0","0.0",,"32","21","21",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-25",,,"0.00","0.0","0.0",,"31","21","22",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-26",,,"0.00","0.0","0.0",,"40","22","32",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-27",,,"0.07","0.3","0.0",,"35","31","35",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2021-01-28",,,"0.00","0.0","0.0",,"36","27","27",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-29",,,"0.00","0.0","0.0",,"32","15","15",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-30",,,"0.00","0.0","0.0",,"24","14","15",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-01-31",,,"0.00","0.0","0.0",,"32","15","21",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-01",,,"0.55","7.0","7.0",,"24","21","24",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-02",,,"1.07","9.0","16.0",,"30","24","29",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2021-02-03",,,"0.09","1.5","16.0",,"30","28","28",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-04",,,"0.00","0.0","16.0",,"37","28","31",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-05",,,"0.00","0.0","13.0",,"42","31","37",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-06",,,"0.00","0.0","10.0",,"48","29","29",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-07",,,"0.00","0.0","8.0",,"44","29","33",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-08",,,"0.53","5.0","14.0",,"34","15","15",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-09",,,"0.00","0.0","11.0",,"29","15","26",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-10",,,"0.00","0.0","11.0",,"31","23","23",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-11",,,"0.21","1.7","11.0",,"35","23","24",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-12",,,"0.00","0.0","11.0",,"30","19","19",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-13",,,"0.00","0.0","11.0",,"30","19","23",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-14",,,"0.00","0.0","11.0",,"27","23","26",,"    1",,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2021-02-15",,,"0.00","0.0","9.0",,"37","26","31",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-16",,,"0.85","0.0","7.0",,"38","31","38",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-17",,,"0.00","0.0","4.0",,"53","22","22",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-18",,,"0.00","0.0","3.0",,"33","22","26",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-19",,,"0.46","3.5","6.0",,"29","23","27",,"    1",,,"    1",,"    1",,,
"USC00283704","HARRISON, NJ US","2021-02-20",,,"0.06","1.0","7.0",,"32","25","25",,"    1",,,,,"    1",,,
"USC00283704","HARRISON, NJ US","2021-02-21",,,"0.00","0.0","5.0",,"34","22","23",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-22",,,"0.00","0.0","4.0",,"37","23","31",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-23",,,"0.53","1.2","4.0",,"37","31","35",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-24",,,"0.00","0.0","4.0",,"44","35","44",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-25",,,"0.00","0.0","2.0",,"55","40","40",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-26",,,"0.00","0.0","1.0",,"48","31","31",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-27",,,"0.08","0.0","0.0",,"47","31","38",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-02-28",,,"0.36","0.0","0.0",,"49","38","40",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-01",,,"0.47","0.0","0.0",,"44","39","41",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-02",,,"0.01","0.0","0.0",,"48","20","21",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-03",,,"0.00","0.0","0.0",,"32","21","32",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-04",,,"0.00","0.0","0.0",,"52","32","39",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-05",,,"0.00","0.0","0.0",,"44","21","22",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-06",,,"0.00","0.0","0.0",,"36","22","32",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-07",,,"0.00","0.0","0.0",,"34","28","28",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-08",,,"0.00","0.0","0.0",,"40","24","24",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-09",,,"0.00","0.0","0.0",,"43","24","42",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-10",,,"0.00","0.0","0.0",,"65","35","35",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-11",,,"0.00","0.0","0.0",,"54","35","45",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-12",,,"0.00","0.0","0.0",,"74","45","54",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-13",,,"0.00","0.0","0.0",,"70","33","33",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-14",,,"0.00","0.0","0.0",,"52","33","41",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-15",,,"0.00","0.0","0.0",,"54","23","23",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-16",,,"0.00","0.0","0.0",,"38","23","28",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-17",,,"0.00","0.0","0.0",,"35","28","34",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-18",,,"0.00","0.0","0.0",,"47","34","44",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-19",,,"0.78","0.0","0.0",,"45","33","33",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-20",,,"0.00","0.0","0.0",,"43","29","29",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-21",,,"0.00","0.0","0.0",,"60","29","33",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-22",,,"0.00","0.0","0.0",,"63","33","34",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-23",,,"0.00","0.0","0.0",,"61","34","38",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-24",,,"0.00","0.0","0.0",,"66","38","47",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-25",,,"1.58","0.0","0.0",,"57","47","53",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-26",,,"0.03","0.0","0.0",,"67","53","53",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-27",,,"0.00","0.0","0.0",,"82","49","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-28",,,"0.00","0.0","0.0",,"68","49","53",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-29",,,"0.56","0.0","0.0",,"56","44","44",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-30",,,"0.00","0.0","0.0",,"54","34","41",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-03-31",,,"0.00","0.0","0.0",,"60","41","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-01",,,"0.43","0.0","0.0",,"65","43","43",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-02",,,"0.01","0.0","0.0",,"57","27","27",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-03",,,"0.00","0.0","0.0",,"38","27","35",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-04",,,"0.00","0.0","0.0",,"53","35","44",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-05",,,"0.00","0.0","0.0",,"64","44","50",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-06",,,"0.00","0.0","0.0",,"69","45","47",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-07",,,"0.00","0.0","0.0",,"62","47","50",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-08",,,"0.00","0.0","0.0",,"72","45","45",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-09",,,"0.00","0.0","0.0",,"70","45","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-10",,,"0.02","0.0","0.0",,"56","49","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-11",,,"0.00","0.0","0.0",,"69","52","54",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-12",,,"0.67","0.0","0.0",,"57","45","45",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-13",,,"0.59","0.0","0.0",,"49","42","42",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-14",,,"0.00","0.0","0.0",,"65","42","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-15",,,"0.00","0.0","0.0",,"73","48","53",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-16",,,"0.44","0.0","0.0",,"58","38","44",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-17",,,"0.00","0.0","0.0",,"53","41","41",,,,,"    1",,,,,
"USC00283704","HARRISON, NJ US","2021-04-18",,,"0.00","0.0","0.0",,"54","41","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-19",,,"0.00","0.0","0.0",,"64","48","48",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-20",,,"0.00","0.0","0.0",,"67","46","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-21",,,"0.00","0.0","0.0",,"76","49","56",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-22",,,"0.00","0.0","0.0",,"71","34","37",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-23",,,"0.00","0.0","0.0",,"48","34","38",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-24",,,"0.00","0.0","0.0",,"64","38","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-25",,,"0.59","0.0","0.0",,"73","48","48",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-26",,,"0.07","0.0","0.0",,"61","38","42",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-27",,,"0.00","0.0","0.0",,"61","40","50",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-28",,,"0.00","0.0","0.0",,"63","47","55",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-29",,,"0.00","0.0","0.0",,"88","55","61",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-04-30",,,"0.00","0.0","0.0",,"77","61","62",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-01",,,"0.01","0.0","0.0",,"68","42","42",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-02",,,"0.00","0.0","0.0",,"65","42","56",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-03",,,"0.00","0.0","0.0",,"84","56","59",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-04",,,"0.73","0.0","0.0",,"68","52","54",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-05",,,"0.01","0.0","0.0",,"76","52","52",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-06",,,"0.11","0.0","0.0",,"61","48","51",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-07",,,"0.00","0.0","0.0",,"68","48","52",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-08",,,"0.00","0.0","0.0",,"67","51","53",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-09",,,"0.24","0.0","0.0",,"53","43","51",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-10",,,"0.53","0.0","0.0",,"65","46","47",,"    1",,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-11",,,"0.00","0.0","0.0",,"61","47","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-12",,,"0.00","0.0","0.0",,"67","45","46",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-13",,,"0.00","0.0","0.0",,"68","44","58",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-14",,,"0.00","0.0","0.0",,"74","48","49",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-15",,,"0.00","0.0","0.0",,"78","49","59",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-16",,,"0.00","0.0","0.0",,"80","58","58",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-17",,,"0.00","0.0","0.0",,"78","52","56",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-18",,,"0.00","0.0","0.0",,"80","55","57",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-19",,,"0.00","0.0","0.0",,"85","57","73",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-20",,,"0.00","0.0","0.0",,"90","60","66",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-21",,,"0.00","0.0","0.0",,"77","54","56",,,,,,,,,,
"USC00283704","HARRISON, NJ US","2021-05-22",,,"0.00","0.0","0.0",,"82","56","71",,,,,,,,,,
